0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,celltype,batch
-0.99984175,0.757605,0.69694227,0.99977887,0.9995705,0.98805743,-0.7426403,0.80003315,0.8584467,0.7952751,0.9582601,0.99580485,-0.9211615,-0.60973096,0.8728463,0.6688816,-0.70905244,0.9929266,-0.78955466,0.65875727,-0.77104104,0.85255814,-0.70226187,-0.99999684,0.89891636,0.8527894,0.7083951,0.8373173,0.7497558,0.77887046,0.7496659,0.95864034,alpha,celseq2
-0.99955904,0.7157781,0.7614612,0.9999459,0.9998853,0.99195015,-0.3929557,0.8374527,0.8300879,0.68137175,0.70346445,0.9922639,-0.86760724,-0.8286627,0.82391363,0.63709605,-0.57324934,0.99243885,-0.766888,0.74537396,-0.82307434,0.604824,-0.62344885,-0.9999965,0.96683735,0.87330633,0.5073598,0.7143393,0.8376872,0.65097475,0.8175155,0.87002426,alpha,celseq2
-0.9998127,0.72215635,0.41202947,0.999962,0.99969745,0.99681807,-0.65955114,0.83337253,0.89678425,0.696857,0.73445046,0.99639255,-0.7297067,-0.7530166,0.89485246,0.6628397,-0.74430346,0.9998653,-0.7058703,0.75305927,-0.83551335,0.86904806,-0.7279819,-0.9999813,0.9128017,0.8285833,0.46591732,0.72083503,0.82944524,0.8246676,0.88602835,0.90471226,alpha,celseq2
-0.99949193,0.74323916,0.5282051,0.99970824,0.99998087,0.9845843,-0.6186846,0.6479047,0.925855,0.7549697,0.9133258,0.99469495,-0.8812833,-0.71602327,0.88121915,0.72068065,-0.70196706,0.9969878,-0.8205975,0.70963717,-0.7793249,0.7030203,-0.6014621,-1.0,0.9490635,0.7394408,0.42408955,0.87965995,0.7745506,0.789321,0.867019,0.8624297,alpha,celseq2
-0.9998326,0.7562058,0.6399882,0.99999154,0.99999046,0.9976647,-0.5517634,0.728649,0.9589464,0.853848,0.9356175,0.999169,-0.9627809,-0.8739897,0.8739168,0.8526274,-0.83148044,0.9994941,-0.69617945,0.76294774,-0.876737,0.74891174,-0.76292,-0.9999975,0.9683466,0.8529014,0.53922784,0.8802217,0.8271102,0.76877284,0.9141602,0.9769939,alpha,celseq2
-0.99990106,0.78849244,0.6861627,0.99988997,0.99993587,0.98947793,-0.5629634,0.84455776,0.9204283,0.8396158,0.93198055,0.99795914,-0.9504885,-0.67282635,0.93903786,0.8216494,-0.67180634,0.9990635,-0.7372934,0.71219456,-0.7687897,0.7393712,-0.7421848,-0.99999833,0.9749174,0.80890566,0.5755872,0.7950003,0.7882829,0.7685634,0.8654133,0.97658867,alpha,celseq2
-0.9999851,0.73959225,0.74352086,0.9999631,0.99998224,0.981321,-0.44817117,0.87176675,0.83743155,0.77261573,0.8905052,0.99725074,-0.9632665,-0.6861418,0.8630081,0.76453716,-0.54032373,0.9989462,-0.76700044,0.6844847,-0.7821234,0.7835362,-0.47983336,-1.0,0.97089577,0.8780212,0.56986094,0.5968883,0.8582295,0.61699796,0.53145105,0.856521,alpha,celseq2
-0.99988997,0.8632231,0.5363975,0.99977064,0.9999893,0.9924541,-0.64152366,0.83513397,0.8829408,0.7156635,0.9088026,0.99794394,-0.8918564,-0.7149269,0.88696814,0.7934505,-0.7064098,0.9864907,-0.77049255,0.6366857,-0.80973834,0.7422733,-0.6852857,-0.9999992,0.962521,0.76181275,0.30495304,0.78592175,0.81483,0.85798556,0.81753045,0.96652067,alpha,celseq2
-0.99972373,0.79178494,0.68944,0.99983096,0.99994487,0.9625249,-0.66433716,0.896161,0.85206956,0.7031903,0.89127547,0.9974375,-0.8774287,-0.76802033,0.96360177,0.7033013,-0.58915335,0.99897426,-0.7304456,0.71246064,-0.7705261,0.83635795,-0.6687013,-0.9999946,0.95285326,0.9015275,0.70942265,0.7497507,0.81349283,0.7483167,0.7510447,0.95051193,alpha,celseq2
-0.9998406,0.5544816,0.77473015,0.9997279,0.9999962,0.9482149,-0.5249821,0.8219066,0.9193572,0.6369066,0.9220421,0.9942529,-0.857464,-0.72736996,0.9648554,0.47154194,-0.28137517,0.9982965,-0.7394889,0.48689693,-0.79078555,0.8175639,-0.447566,-1.0,0.9477298,0.7926939,0.480426,0.6726368,0.8395606,0.63856786,0.7531196,0.96726453,alpha,celseq2
-0.9997437,0.8396839,0.5722881,0.9997806,0.9999727,0.9054104,-0.6546656,0.8385611,0.9341877,0.6051125,0.85595757,0.99654377,-0.90085554,-0.81880146,0.94250953,0.6922058,-0.7447452,0.9931577,-0.619087,0.761253,-0.9227807,0.6176085,-0.7257996,-0.99999464,0.9769265,0.8211866,0.5732465,0.7240207,0.8128278,0.699588,0.856387,0.9458489,alpha,celseq2
-0.9998848,0.7429052,0.64179415,0.9999315,0.99974275,0.9432054,-0.7405818,0.9069968,0.77703834,0.72820807,0.9106158,0.9974183,-0.8278548,-0.7449218,0.8611584,0.67133236,-0.5188083,0.9864777,-0.8471896,0.64652926,-0.79230994,0.7655724,-0.62404925,-0.9999986,0.97195107,0.89711034,0.6429144,0.6704264,0.82939315,0.674043,0.735732,0.9392373,alpha,celseq2
-0.99857646,0.8519131,0.5959265,0.99925363,0.99987817,0.75122523,-0.34948638,0.8324671,0.93986547,0.890198,0.9045421,0.99629563,-0.91741174,-0.85625863,0.9207888,0.9180342,-0.49910817,0.993572,-0.7790617,0.8024641,-0.80255103,0.6956817,-0.74869955,-0.99999887,0.9203212,0.9191046,0.61033195,0.77149963,0.83778006,0.57013524,0.73793334,0.8305746,alpha,celseq2
-0.99974215,0.81808954,0.5867277,0.99986005,0.99919903,0.9586077,-0.64576983,0.8345992,0.6940675,0.832195,0.9257032,0.9900272,-0.8701674,-0.8033437,0.7295781,0.76952803,-0.5468321,0.9965154,-0.72281975,0.814872,-0.7761477,0.81364346,-0.7737647,-0.9999984,0.9105433,0.8635018,0.3011296,0.8246828,0.81260693,0.8263472,0.84089416,0.9545367,alpha,celseq2
-0.99991983,0.5732067,0.74242336,0.9999585,0.99998605,0.99770236,-0.51929307,0.8598422,0.86522084,0.8026961,0.9623309,0.99676764,-0.930469,-0.85172397,0.9466226,0.73292834,-0.5467067,0.9984604,-0.77015376,0.7775864,-0.84268785,0.78141844,-0.54269904,-0.99999654,0.9835539,0.8268068,0.32782218,0.4519544,0.8320596,0.75130457,0.55860627,0.9674468,alpha,celseq2
-0.99070895,0.8512274,0.545191,0.99927044,0.99851435,0.90471846,-0.5008688,0.7274101,0.86084116,0.78316176,0.840124,0.9856743,-0.8925367,-0.8259581,0.76698494,0.8295032,-0.5556008,0.9905261,-0.8208253,0.830503,-0.731175,0.6160604,-0.73371464,-0.9999961,0.9369841,0.85609233,0.30763218,0.7173905,0.81590825,0.5089259,0.7075677,0.79937667,alpha,celseq2
-0.99989706,0.47441608,0.8038501,0.9996436,0.9999617,0.98834795,-0.42718905,0.848367,0.95128536,0.6213451,0.89723706,0.99552363,-0.8607392,-0.8314388,0.9703187,0.53519964,-0.5328617,0.99443287,-0.7881394,0.71704686,-0.8623288,0.8027791,-0.47055054,-0.9999985,0.92913365,0.907162,0.6773442,0.52018356,0.85056263,0.65181184,0.72794217,0.9593374,alpha,celseq2
0.9999977,0.030867465,-0.9757242,0.9999995,-1.0,0.9996705,0.8650413,0.33688545,0.97115976,-9.723939e-05,-0.50107783,-0.9479581,0.009607847,-0.66898143,-0.9721189,-0.89863265,0.8111615,1.0,0.64715683,0.96430045,0.9916304,-0.556328,0.970361,1.0,0.66488475,-0.7340684,0.96383,-0.39005762,0.8824343,-0.9043332,-0.8283999,-0.9656446,alpha,celseq2
-0.9999159,0.7472451,0.6773296,0.9997694,0.99987185,0.98547655,-0.71761614,0.79825854,0.8852642,0.77805066,0.87770355,0.9983024,-0.89673346,-0.9095705,0.9770337,0.76922566,-0.4995092,0.9676803,-0.8288118,0.7677419,-0.88972425,0.725702,-0.67662805,-0.9999936,0.9519893,0.9093963,0.54858845,0.5684696,0.80835533,0.6735328,0.8212374,0.9624504,alpha,celseq2
-0.9974425,0.5672484,0.6876711,0.9998662,0.99980175,0.9429284,-0.56986666,0.88001186,0.84534115,0.6507222,0.7973504,0.9914461,-0.6985755,-0.8095312,0.92955226,0.59913915,-0.6524695,0.99234146,-0.80710816,0.81184983,-0.7527106,0.84284383,-0.6379092,-0.9999754,0.95122856,0.90075135,0.49321872,0.11838066,0.82967705,0.6292221,0.75994563,0.921334,alpha,celseq2
-0.9998063,0.6769558,0.8157723,0.99984336,0.999978,0.98438346,-0.6002036,0.84992665,0.9446244,0.7094542,0.9274395,0.99782854,-0.92547244,-0.8454913,0.9240887,0.6692063,-0.5642345,0.98638576,-0.8574827,0.54113466,-0.87655425,0.6700689,-0.52960914,-0.99999756,0.95096344,0.8252355,0.61665446,0.71365744,0.878089,0.6731769,0.6965191,0.9667533,alpha,celseq2
-0.99998134,0.8578095,0.784928,0.9999927,0.99999607,0.9987164,-0.6449291,0.6832038,0.92198634,0.8499862,0.9133043,0.99867344,-0.96699214,-0.8615446,0.90039605,0.79215354,-0.7112498,0.9993296,-0.8463704,0.79859483,-0.8827361,0.80542964,-0.78055304,-1.0,0.96128887,0.8967933,0.6882848,0.8755059,0.833567,0.8331823,0.9040607,0.94916075,alpha,celseq2
-0.99994576,0.7799893,0.81310153,0.9999681,0.99996245,0.9895569,-0.5055195,0.89965105,0.7980094,0.6764054,0.7937641,0.9976064,-0.895857,-0.8983218,0.88913983,0.7842923,-0.42721137,0.9962931,-0.8792119,0.74188024,-0.73978204,0.6713918,-0.6007746,-0.9999995,0.9529107,0.92960924,0.5551477,0.40589792,0.8422564,0.67409486,0.5967049,0.954743,alpha,celseq2
-0.9998898,0.82830733,0.6898835,0.99990493,0.99973595,0.9854718,-0.7195816,0.8860634,0.8933112,0.7693889,0.90408754,0.9965055,-0.92300147,-0.73419935,0.9205744,0.7440774,-0.6940183,0.9980583,-0.7341417,0.76742613,-0.8209449,0.7494858,-0.74187404,-0.9999995,0.97224027,0.86542493,0.5291785,0.7656061,0.8306694,0.80644363,0.8158786,0.9155025,alpha,celseq2
-0.9999517,0.6377064,0.6105927,0.99956006,0.99997073,0.9875223,-0.5273188,0.8531665,0.86283386,0.71773744,0.90363896,0.99129695,-0.91821957,-0.86202806,0.90078086,0.81008327,-0.50521654,0.9976126,-0.7449018,0.8007347,-0.81009203,0.7446265,-0.57362366,-0.9999917,0.9387805,0.9078993,0.47718802,0.70416945,0.706293,0.7309102,0.76969624,0.9534602,alpha,celseq2
-0.9999763,0.68553114,0.6604062,0.99920744,0.999993,0.988182,-0.75157326,0.93674797,0.7161038,0.6353605,0.92252755,0.98900276,-0.7159051,-0.78107005,0.8995015,0.6984528,-0.52191013,0.9978954,-0.8269545,0.59373784,-0.76825094,0.7176032,-0.5215025,-0.9999845,0.9287826,0.73071694,0.046213128,-0.23706284,0.8448578,0.7659238,0.608106,0.9527125,alpha,celseq2
-0.9998139,0.8590973,0.7275444,0.9999357,0.9982346,0.99332476,-0.76742053,0.80343986,0.8745276,0.8541502,0.8961224,0.9963909,-0.9377858,-0.71506697,0.89481753,0.8252833,-0.6477181,0.998962,-0.8763695,0.728339,-0.8681023,0.7258033,-0.72061086,-1.0,0.9279182,0.7357481,0.48799202,0.86311334,0.8116079,0.825851,0.79588234,0.829492,alpha,celseq2
-0.9998824,0.70335984,0.7834606,0.9998422,0.9999329,0.97922343,-0.62253,0.82862693,0.7538197,0.5555723,0.7138031,0.96648103,-0.8622859,-0.78758925,0.7243923,0.72245276,-0.6944775,0.99151975,-0.7919366,0.6116738,-0.53047293,0.7083749,-0.56200683,-0.9999985,0.93805176,0.7979437,0.40254503,0.6653591,0.6661413,0.8251388,0.7986186,0.8892716,alpha,celseq2
-0.99864924,0.6620505,0.8736549,0.9991673,0.99958885,0.9935266,-0.5331783,0.89085954,0.77276665,0.6716113,0.8952043,0.9960844,-0.94224536,-0.7483696,0.9654097,0.69320554,-0.26387843,0.9942393,-0.8102628,0.4970132,-0.87955356,0.68993515,-0.3726377,-0.9998269,0.93375933,0.8850162,0.6035284,0.69830376,0.72158766,0.6308579,0.746502,0.9477383,alpha,celseq2
-0.9962396,0.79679394,0.6858787,0.99980736,0.99816054,0.8403838,-0.80712855,0.81672734,0.9049637,0.6503206,0.8364716,0.9923879,-0.92728543,-0.7956039,0.8721416,0.7369657,-0.7932469,0.98958117,-0.7967204,0.58318114,-0.6093376,0.7851239,-0.6900487,-0.9998999,0.91640973,0.5910949,0.36211228,0.3281596,0.78380287,0.8239416,0.7028789,0.92837495,alpha,celseq2
-0.9987758,0.782772,0.62782085,0.9995947,0.9999828,0.96598727,-0.7745831,0.91658694,0.9218936,0.7808651,0.90084505,0.9954786,-0.83574516,-0.8354304,0.93475443,0.82969457,-0.66725504,0.99893546,-0.83208996,0.77451175,-0.8277211,0.66489863,-0.68898404,-0.99995,0.9587997,0.8958778,0.49564913,0.41926643,0.8199646,0.7560695,0.63664377,0.95292413,alpha,celseq2
-0.99937934,0.8493578,0.7324179,0.99977714,0.9998825,0.97160774,-0.6375492,0.8390681,0.927141,0.7790718,0.9155005,0.99569714,-0.9347952,-0.7137015,0.94168097,0.71500427,-0.62794363,0.9972695,-0.7565751,0.7480488,-0.80055153,0.76111484,-0.68476194,-1.0,0.9590451,0.8655261,0.6683198,0.90481454,0.8247912,0.7933805,0.91245496,0.8735051,alpha,celseq2
-0.99966264,0.70610875,0.54720074,0.9999008,0.9999288,0.939917,-0.74391097,0.8203506,0.8763838,0.836148,0.92674786,0.9978221,-0.89096826,-0.8464482,0.98587227,0.88052124,-0.7698935,0.99694556,-0.71709025,0.8515991,-0.88964915,0.89136064,-0.6952024,-0.9999775,0.9019535,0.9619962,0.7266925,0.31894082,0.6120864,0.6612682,0.43098646,0.971566,alpha,celseq2
-0.99975854,0.77130806,0.7785825,0.99969923,0.99988484,0.96867055,-0.61252284,0.8210672,0.8938267,0.7426243,0.8887295,0.9963328,-0.8874783,-0.86334836,0.9489484,0.68304,-0.5046507,0.9899914,-0.870438,0.72206813,-0.76712054,0.76930165,-0.69571525,-0.99999905,0.9038039,0.84235746,0.5127484,0.8690806,0.84724003,0.7964294,0.8318445,0.94013804,alpha,celseq2
-0.99959356,0.80579084,0.6803564,0.9977452,0.99991834,0.8346477,-0.76344055,0.80023706,0.8504549,0.7429962,0.8737894,0.98920995,-0.84360677,-0.67043376,0.91758794,0.6848057,-0.76290154,0.99647254,-0.7325528,0.5985196,-0.78047705,0.75425637,-0.6646406,-0.9999702,0.92067,0.7657247,0.46208856,0.73876095,0.76532423,0.8141847,0.8474233,0.8923982,alpha,celseq2
-0.99971414,0.7078679,0.52491325,0.9999704,0.9996109,0.9698378,-0.383002,0.8746013,0.94479036,0.62686193,0.7475302,0.99708194,-0.8925826,-0.7186066,0.91619295,0.67075497,-0.42669582,0.9989463,-0.8284122,0.6402127,-0.8466638,0.45958963,-0.5118456,-0.9999703,0.90100414,0.8596736,0.43962342,0.8607638,0.85326546,0.72259414,0.83800274,0.8956757,alpha,celseq2
-0.9997113,0.7565372,0.7161727,0.99986416,0.99988854,0.9516776,-0.80171895,0.90482724,0.85249364,0.74684906,0.914779,0.99633384,-0.80991274,-0.60537416,0.9461331,0.68758607,-0.6854778,0.9796273,-0.7234489,0.6861892,-0.7334358,0.87548584,-0.66212475,-0.99999875,0.9803218,0.7886366,0.4729545,0.43221638,0.83464533,0.71270704,0.65170604,0.9728834,alpha,celseq2
-0.9995319,0.75869924,0.6957108,0.99995345,0.99998987,0.97819865,-0.7354577,0.8419167,0.9119315,0.7614135,0.9434053,0.9987627,-0.8980326,-0.8745356,0.95545715,0.71253145,-0.7553735,0.99820226,-0.8021691,0.702993,-0.92073923,0.72463405,-0.637178,-0.9999879,0.9693882,0.8057195,0.5890119,0.6628264,0.8718475,0.786676,0.81923765,0.96493006,alpha,celseq2
-0.99675536,0.8205146,0.6394387,0.9994787,0.9999848,0.9780746,-0.71326536,0.88517827,0.9242517,0.70263046,0.892787,0.9968797,-0.88524497,-0.79416215,0.9512098,0.7337999,-0.76179934,0.9849276,-0.73874575,0.6279514,-0.7941797,0.5819275,-0.63049465,-0.99990773,0.9479856,0.7351555,0.40662697,0.5042805,0.74799985,0.84193397,0.7034707,0.9582764,alpha,celseq2
-0.9977724,0.82798094,0.6880932,0.9998949,0.98168457,0.9476328,-0.7001852,0.79030603,0.923748,0.73762083,0.8284662,0.99397063,-0.8971031,-0.7777539,0.8777226,0.7813085,-0.8212486,0.9914197,-0.84793234,0.5720642,-0.59929633,0.73301363,-0.7273873,-0.9997079,0.9128909,0.75576276,0.48291844,0.9192817,0.77862054,0.874486,0.9526454,0.8876577,alpha,celseq2
-0.9997759,0.7781981,0.7214328,0.9999585,0.9999424,0.99746186,-0.64334154,0.87077427,0.95643365,0.74416614,0.79973054,0.99817437,-0.9148751,-0.8934804,0.9726333,0.77486235,-0.5409056,0.9997274,-0.7787108,0.8078821,-0.9087275,0.6613533,-0.64236,-0.9999938,0.93602383,0.90904015,0.5712772,0.68749535,0.8271126,0.70209485,0.6586888,0.9140847,alpha,celseq2
-0.9999788,0.6421248,0.45570087,0.99941987,0.999985,0.9971623,-0.4439369,0.8437521,0.85989374,0.7863544,0.95489615,0.99374413,-0.9244748,-0.78346276,0.8966854,0.7915192,-0.5212704,0.99883664,-0.8280021,0.67233545,-0.88287055,0.7293044,-0.50820065,-0.9999977,0.9002042,0.8338204,0.2209041,0.65001345,0.7933795,0.80436254,0.73427373,0.89775944,alpha,celseq2
-0.9992718,0.8736793,0.78072983,0.99986184,0.9999407,0.9490585,-0.69325864,0.7646139,0.84896195,0.8266633,0.8404712,0.99632233,-0.90875715,-0.89152205,0.93725836,0.8284137,-0.70322657,0.98816764,-0.74462193,0.8897257,-0.8418006,0.8122986,-0.8311863,-0.9999919,0.9395866,0.91049594,0.5723289,0.68428063,0.7373874,0.8049042,0.7055115,0.9439919,alpha,celseq2
-0.999277,0.79354566,0.61466086,0.99958616,0.99987805,0.97668374,-0.73466265,0.8792314,0.897558,0.68562734,0.8858689,0.9906078,-0.87744546,-0.7670335,0.9103533,0.72666514,-0.7144105,0.9916241,-0.8021413,0.6608735,-0.8478435,0.6964408,-0.6201016,-0.99997,0.8919462,0.84504586,0.4272878,0.60161173,0.80152285,0.8189493,0.7363193,0.9229824,alpha,celseq2
-0.99977976,0.86697465,0.6458397,0.99985045,0.999996,0.9681818,-0.8003019,0.7603608,0.9074417,0.78364867,0.9252824,0.99508226,-0.91078806,-0.6370924,0.86836797,0.7921393,-0.7647856,0.99864274,-0.7628019,0.77998155,-0.749955,0.7439012,-0.76292115,-0.9999874,0.93210626,0.7611043,0.48618102,0.8065097,0.78940713,0.83725893,0.77805114,0.88694257,alpha,celseq2
-0.9997811,0.7551312,0.5897773,0.99963903,0.9999213,0.95337474,-0.8101102,0.8673852,0.9252222,0.7188583,0.8985682,0.9980236,-0.8669435,-0.71002424,0.8825227,0.66630846,-0.59810776,0.9896324,-0.8987582,0.49778545,-0.8615126,0.5773703,-0.5829428,-0.9999965,0.91952884,0.8479006,0.5708376,0.7805073,0.7756835,0.7801278,0.7935395,0.947414,alpha,celseq2
-0.9999593,0.8502818,0.72946876,0.9999752,0.99996746,0.9933491,-0.842399,0.8038126,0.91386795,0.87197155,0.94653714,0.9988884,-0.9364325,-0.7844058,0.96000236,0.74382657,-0.80033875,0.99934137,-0.78003275,0.66156363,-0.92406976,0.8102457,-0.70999616,-0.9999993,0.9256693,0.84952027,0.6028155,0.77762496,0.81577903,0.83303267,0.8500817,0.947498,alpha,celseq2
-0.99982506,0.7385151,0.55639845,0.9997236,0.99993986,0.9729946,-0.7365292,0.9293554,0.9011922,0.67661655,0.85999,0.9939958,-0.8653341,-0.6823711,0.8454791,0.783556,-0.46951318,0.9988859,-0.7901642,0.7036537,-0.67821294,0.649836,-0.7204421,-0.99999624,0.94721323,0.85137755,0.25691774,0.3748697,0.793774,0.78355587,0.5711975,0.91769487,alpha,celseq2
-0.99955946,0.7593596,0.7622366,0.9999666,0.99972034,0.99547225,-0.68338627,0.83171535,0.86521983,0.7203596,0.87774754,0.9916014,-0.88135386,-0.8069221,0.9025655,0.69557846,-0.63533825,0.9898599,-0.8323402,0.72918826,-0.8356612,0.71811056,-0.6529754,-0.99992174,0.95233303,0.89380366,0.6705413,0.6610304,0.85804904,0.778643,0.67817575,0.9189586,alpha,celseq2
-0.9999459,0.79725015,0.7562125,0.99980825,0.9999778,0.9709923,-0.61472076,0.8809772,0.8686466,0.75813925,0.92162734,0.99317324,-0.9203166,-0.83162355,0.8666479,0.823292,-0.4473381,0.99261373,-0.8073578,0.7775493,-0.69025767,0.7487205,-0.7521623,-0.9999984,0.9379115,0.88089484,0.5370327,0.6551689,0.75750303,0.8587764,0.6745361,0.95102763,alpha,celseq2
-0.9999173,0.8725419,0.7613333,0.99919283,0.99997836,0.98351514,-0.6054366,0.84404194,0.8356886,0.73090976,0.86312497,0.98878324,-0.92830086,-0.881602,0.90151113,0.82828987,-0.5808041,0.99524534,-0.8503801,0.6893875,-0.73360497,0.6909212,-0.70443535,-0.99999684,0.9382209,0.8977643,0.6156248,0.5905679,0.77342635,0.8338536,0.6370353,0.9191361,alpha,celseq2
-0.9995653,0.85672367,0.58443224,0.99969506,0.99998224,0.922645,-0.71091205,0.9054756,0.76521784,0.76191086,0.93471736,0.9576868,-0.90073514,-0.87569654,0.79607433,0.8754475,-0.76268077,0.9976225,-0.73496383,0.8178548,-0.6823078,0.61930066,-0.8235689,-0.99996793,0.98319924,0.84817237,0.3278022,0.5096855,0.79836875,0.90451723,0.7916951,0.94847673,alpha,celseq2
-0.99996585,0.8097874,0.78565574,0.9993571,0.99994123,0.9834508,-0.63938195,0.86955297,0.7732569,0.7277123,0.9148686,0.9952049,-0.9066957,-0.6343298,0.9120579,0.67039603,-0.68440866,0.99851674,-0.8079707,0.61152786,-0.80313575,0.7558171,-0.61255556,-1.0,0.9601539,0.85984063,0.57070005,0.8158076,0.818391,0.81863683,0.8651937,0.833363,alpha,celseq2
-0.99901575,0.9064099,0.69384515,0.9999793,0.9992612,0.95759356,-0.5828524,0.8253991,0.88900703,0.6804355,0.9070087,0.9979486,-0.95321536,-0.8541611,0.8874127,0.8307947,-0.65657014,0.99888164,-0.6664048,0.70650697,-0.7198551,0.70297205,-0.7612328,-0.9999834,0.9115095,0.8415474,0.5771702,0.9148027,0.7433192,0.82477736,0.9145355,0.9582827,alpha,celseq2
-0.9999402,0.7179812,0.7412997,0.9999071,0.9995368,0.98873127,-0.5772771,0.8733564,0.9288297,0.7352252,0.93329245,0.99791473,-0.975574,-0.83652705,0.94694567,0.63522047,-0.45539716,0.99804056,-0.8378514,0.62083006,-0.88363147,0.6591067,-0.489708,-0.9999989,0.9731152,0.84340376,0.6803114,0.8809831,0.8347889,0.7088511,0.8508035,0.9502669,alpha,celseq2
0.99999255,-0.2765527,-0.84619296,0.99999964,-0.9999992,0.99846107,0.84704363,0.9218381,0.7785505,-0.66388255,0.87001634,-0.99980223,0.59463555,-0.900834,-0.97833216,-0.98228776,0.7790145,0.9999991,0.9838337,0.83976066,0.9934624,-0.5993437,0.98711807,0.99487126,-0.90804017,-0.9877456,0.5030084,-0.89462674,0.7369251,-0.72961706,0.8531385,-0.9902311,alpha,celseq2
-0.9999266,0.8533683,0.5219368,0.9998377,0.99998724,0.9467586,-0.8004567,0.87116426,0.82625806,0.628752,0.764304,0.99429137,-0.79574317,-0.7199226,0.8242709,0.72981274,-0.7972813,0.9972744,-0.84310603,0.7014439,-0.65804595,0.75638306,-0.6623242,-1.0,0.9533956,0.84152347,0.4475085,0.5561796,0.72960395,0.8411376,0.8606482,0.85525465,alpha,celseq2
-0.99846697,0.67077214,0.5212721,0.9988799,0.9999096,0.8796419,-0.80608445,0.7598868,0.9189698,0.6954357,0.8917242,0.994783,-0.7929607,-0.5731158,0.9375334,0.6156344,-0.6822211,0.95818007,-0.769366,0.7018819,-0.7149459,0.8772869,-0.7775558,-0.99999356,0.9658661,0.7318771,0.43498147,0.7175226,0.83141655,0.80979496,0.7759389,0.9633639,alpha,celseq2
-0.9998922,0.7655504,0.7920263,0.9999574,0.99995434,0.994458,-0.74208707,0.8069412,0.9195563,0.8115867,0.8663572,0.9987493,-0.94285893,-0.73640406,0.85736907,0.74614257,-0.76518655,0.99680686,-0.83464485,0.71081173,-0.8909956,0.7372128,-0.69579333,-0.9999993,0.97740996,0.8133944,0.64960593,0.8412026,0.8342516,0.81648797,0.7433556,0.87177694,alpha,celseq2
-0.99804384,0.72723657,0.804261,0.9994348,0.9986554,0.98891276,-0.3942725,0.85637724,0.40602595,0.76052785,0.8524077,0.9719787,-0.8218834,-0.79400694,0.7916637,0.69325453,-0.5868017,0.98797256,-0.7740533,0.77742046,-0.82380533,0.6693902,-0.787494,-0.9999914,0.92386943,0.82972836,0.49003512,0.44720772,0.7829954,0.5919148,0.37069815,0.94769937,alpha,celseq2
-0.99998015,0.8568383,0.6472476,0.9999829,0.9999944,0.99711293,-0.511911,0.8763216,0.8651682,0.6724617,0.92693263,0.99886256,-0.94800407,-0.76993424,0.86070323,0.7875682,-0.6025107,0.9954249,-0.76503664,0.6024822,-0.86631685,0.7258667,-0.5833887,-1.0,0.9160181,0.9111108,0.68566704,0.7640223,0.7264401,0.76887786,0.76074666,0.97003806,alpha,celseq2
-0.9998964,0.7633059,0.617235,0.9997819,0.9999467,0.9845027,-0.48119968,0.7782123,0.9542849,0.72190225,0.9240166,0.9988029,-0.96381104,-0.6448091,0.8801164,0.7434345,-0.5546084,0.9977884,-0.75460225,0.6637219,-0.87246984,0.5950906,-0.6322917,-1.0,0.8124608,0.7704805,0.34076688,0.9159169,0.82370293,0.6206913,0.7639586,0.9642491,alpha,celseq2
-0.99989307,0.7955242,0.68966854,0.9995413,0.9999529,0.9986002,-0.8088436,0.8618685,0.8865149,0.8073961,0.9618029,0.99935484,-0.90845054,-0.71298414,0.9016033,0.74035233,-0.7992133,0.987156,-0.7923133,0.6197812,-0.7842835,0.78091425,-0.6731784,-0.99999964,0.9592658,0.8612416,0.64831126,0.7741011,0.8371676,0.7845995,0.70037377,0.97884476,alpha,celseq2
-0.9999981,0.6898792,0.5976384,0.9999867,0.99999744,0.99447596,-0.4038759,0.7388842,0.7931348,0.58697766,0.89913577,0.9994174,-0.93598557,-0.7131955,0.8858337,0.6596503,-0.4167218,0.9994746,-0.8381645,0.6271936,-0.85900086,0.6941396,-0.5577824,-1.0,0.9682737,0.78205025,0.4322665,0.83400124,0.77783287,0.58382386,0.8505045,0.9633174,alpha,celseq2
-0.9998132,0.55243206,0.6794234,0.9996098,0.9998843,0.9969552,-0.2765542,0.8045893,0.78489053,0.38892078,0.78873277,0.9967291,-0.847575,-0.7747884,0.84506845,0.6547455,-0.4434479,0.9800744,-0.631664,0.6337831,-0.92685395,0.5193464,-0.51211387,-0.99996823,0.9773279,0.7502542,0.43418235,0.5801448,0.8362198,0.5767872,0.72134244,0.9607496,alpha,celseq2
-0.9999721,0.7569701,0.49926066,0.99996835,0.9999985,0.98640496,-0.63408816,0.89841723,0.92478824,0.72234726,0.81824625,0.9975298,-0.913592,-0.6441875,0.7682616,0.7538664,-0.6797395,0.9979234,-0.76237994,0.6223439,-0.89781654,0.5849073,-0.6539087,-1.0,0.94941294,0.8501156,0.4128166,0.6939186,0.84420675,0.7048513,0.8435949,0.9011884,alpha,celseq2
